"","eventID","higherGeography","verbatimLocality","site","locality","year","eventDate","minimumDepthinMeters","maximumDepthinMeters","samplingProtocol","samplingEffort","sampleSizeValue","decimalLongitude","decimalLatitude","geodeticDatum","Country","countryCode"
"2798","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_ana_cristina_2013_512","BrazilianCoast","ana_cristina","manuel_luis","ana_cristina",2013,2013-04-17,22,22,"underwater visual survey - 20 x 2m",1,40,-44.264283,-0.869867,"decimal degrees","Brazil","BR"
"2799","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_ana_cristina_2013_648","BrazilianCoast","ana_cristina","manuel_luis","ana_cristina",2013,2013-04-17,22,22,"underwater visual survey - 20 x 2m",1,40,-44.264283,-0.869867,"decimal degrees","Brazil","BR"
"2800","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_ana_cristina_2013_783","BrazilianCoast","ana_cristina","manuel_luis","ana_cristina",2013,2013-04-17,19,19,"underwater visual survey - 20 x 2m",1,40,-44.264283,-0.869867,"decimal degrees","Brazil","BR"
"2801","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_ana_cristina_2013_918","BrazilianCoast","ana_cristina","manuel_luis","ana_cristina",2013,2013-04-17,25,25,"underwater visual survey - 20 x 2m",1,40,-44.264283,-0.869867,"decimal degrees","Brazil","BR"
"2802","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_1053","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,26,26,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2803","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_1183","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,26,26,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2804","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_119","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,25,25,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2805","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_1212","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,24,24,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2806","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_1366","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,25,25,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2807","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_1496","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,21,21,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2808","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_1766","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,26,26,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2809","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_257","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,25,25,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2810","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_2622","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,26,26,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2811","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_300","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,25,25,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2812","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_3543","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,27,27,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2813","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_3736","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,23,23,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2814","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_379","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,24,24,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2815","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_3922","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,24,24,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2816","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_4112","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,25,25,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2817","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_4286","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,22,22,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2818","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_4450","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,22,22,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2819","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_4613","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,25,25,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2820","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_515","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,27,27,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2821","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_651","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,22,22,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2822","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_786","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,21,21,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2823","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:manuel_luis_basil_2013_921","BrazilianCoast","basil","manuel_luis","basil",2013,2013-04-19,26,26,"underwater visual survey - 20 x 2m",1,40,-44.279033,-0.8703,"decimal degrees","Brazil","BR"
"2824","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_120","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-27,19,19,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2825","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_1213","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,20,20,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2826","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_258","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-27,17,17,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2827","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_2623","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,16,16,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2828","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_301","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-27,15,15,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2829","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_3544","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,14,14,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2830","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_3737","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,13,13,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2831","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_380","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-27,17,17,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2832","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_3923","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,18,18,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2833","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_4113","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,19,19,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2834","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_4287","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,15,15,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2835","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_4451","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,14,14,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2836","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_4614","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-26,15,15,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2837","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_516","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-27,15,15,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2838","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_652","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-27,16,16,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2839","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_787","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-27,18,18,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2840","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_batente_das_agulhas_2013_922","BrazilianCoast","batente_das_agulhas","rgnor_natal","batente_das_agulhas",2013,2013-03-27,17,17,"underwater visual survey - 20 x 2m",1,40,-35.0725,-5.56435,"decimal degrees","Brazil","BR"
"2841","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_1063","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-28,17,17,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2842","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_1193","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-28,17,17,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2843","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_1240","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,18,18,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2844","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_1376","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-28,19,19,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2845","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_141","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,19.5,19.5,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2846","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_1505","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-28,18,18,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2847","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_1774","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-28,16,16,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2848","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_1897","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-28,17,17,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2849","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_2017","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-28,16,16,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2850","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_2650","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,17,17,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2851","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_277","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,18,18,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2852","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_313","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,18,18,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2853","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_3571","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,17,17,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2854","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_3763","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,18,18,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2855","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_393","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,18,18,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2856","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_3948","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,17,17,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2857","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_4136","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,15,15,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2858","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_4309","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,18,18,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2859","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_4472","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,18,18,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2860","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_4635","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-25,19,19,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2861","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_529","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-26,19,19,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2862","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_664","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-26,17,17,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2863","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_799","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-26,17,17,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2864","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_natal_pedra_do_silva_2013_933","BrazilianCoast","pedra_do_silva","rgnor_natal","pedra_do_silva",2013,2013-03-28,18,18,"underwater visual survey - 20 x 2m",1,40,-35.090067,-5.564467,"decimal degrees","Brazil","BR"
"2865","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_1061","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2866","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_1191","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2867","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_1231","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2868","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_134","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2869","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_1374","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2870","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_1503","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2871","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_1772","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2872","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_1895","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2873","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_2016","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2874","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_2137","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2875","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_2257","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2876","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_2374","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2877","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_2491","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2878","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_2607","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2879","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_2641","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2880","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_271","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2881","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_2777","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2882","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_310","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2883","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_3562","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2884","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_3754","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2885","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_389","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2886","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_3939","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2887","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_4128","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
